id,answer_start,answer,context,question,answer_end,is binding
4063267,-1,,Summarizes Text by Extracting Relevant Sentences,What is the source library of this binding?,-1,False
2522130,-1,,Simple Matrix Construction,What is the source library of this binding?,-1,False
345196,-1,,Test for HTTP using sun provider,What is the source library of this binding?,-1,False
1567305,-1,,ovoStock is a Machine Learning toolkit for making stock market predictions.,What is the source library of this binding?,-1,False
957717,-1,,Example of a simple workflow in a bundle. This workflow doesn't actually do anything.,What is the source library of this binding?,-1,False
1544333,8,NSTimer,Elegant NSTimer wrapper in Swift,What is the source library of this binding?,15,True
2837732,-1,,"Forked from SheetJS Spreadsheet data parser and writer. Customised for DCM Excel templates, i.e. enabled some cell formatting like borders, bold font, highlighting (light blue fill color as in DCM templates), vertical and horizontal alignment.",What is the source library of this binding?,-1,False
2647880,-1,,Proširene vene predstavljaju otečene krvne sudove koji se često nalaze neposredno ispod površine kože. Zbog svog zadebljanog izgleda i tamno plave boje često su vidljive i predstavljaju ne samo zdravstveni nego i estetski problem. Ovo posebno važi za prip,What is the source library of this binding?,-1,False
93672,-1,,A simple class that checks if a website is up,What is the source library of this binding?,-1,False
2578907,-1,,fm rewrite,What is the source library of this binding?,-1,False
375403,-1,,WebJar for Angular Directive to Paginate Anything,What is the source library of this binding?,-1,False
1550442,-1,,A manager to deal with remote notification.,What is the source library of this binding?,-1,False
689205,-1,,Download Data from the FAOSTAT Database of the Food and Agricultural Organization (FAO) of the United Nations,What is the source library of this binding?,-1,False
2289815,16,spaCy' 'NLP',Wrapper to the 'spaCy' 'NLP' Library,What is the source library of this binding?,28,True
4100346,16,Keras,"C# bindings for Keras on Win64 - Keras.NET is a high-level neural networks API, capable of running on top of TensorFlow, CNTK, or Theano.",What is the source library of this binding?,21,True
3473368,-1,,Testing library for Clojure and Integrant application,What is the source library of this binding?,-1,False
2196408,-1,,A scientific research assistant,What is the source library of this binding?,-1,False
4148351,-1,,"Neuraxle is a Machine Learning (ML) library for building neat pipelines, providing the right abstractions to both ease research, development, and deployment of your ML applications.",What is the source library of this binding?,-1,False
1188069,-1,,Grails Web Application Framework,What is the source library of this binding?,-1,False
3880279,-1,,Utilities support.,What is the source library of this binding?,-1,False
3258621,-1,,Piston deep learning tools.,What is the source library of this binding?,-1,False
3726874,-1,,The parent for all OSGi wrapped third party libraries,What is the source library of this binding?,-1,False
434674,-1,,Stairs.,What is the source library of this binding?,-1,False
124765,-1,,Finitely represented total maps. Represented by as a partial map and a default value. Has Applicative and Monad instances (unlike Data.Map).,What is the source library of this binding?,-1,False
1042701,-1,,This script modifies the last four bits of an NTFS timestamp to hide information.,What is the source library of this binding?,-1,False
343700,0,qooxdoo,qooxdoo-sdk is used to create a JAR of the qooxdoo SDK and provide it at Maven Central.,What is the source library of this binding?,7,True
2104659,-1,,Test driver,What is the source library of this binding?,-1,False
2404688,-1,,Rust library for creating emacs modules,What is the source library of this binding?,-1,False
4346999,-1,,Idiomatic types for locale identifiers.,What is the source library of this binding?,-1,False
267868,-1,,"When an ActiveRecord/ActiveModel model won't save because it's invalid, this gem writes the validation error messages to the log.",What is the source library of this binding?,-1,False
83879,-1,,Programmable Web hooks (i.e. notification) for Trac,What is the source library of this binding?,-1,False
3950281,-1,,Easy file-based and environment configuration.,What is the source library of this binding?,-1,False
1390573,-1,,ERROR: No README data found!,What is the source library of this binding?,-1,False
906703,27,libevt,Python bindings module for libevt,What is the source library of this binding?,33,True
2282869,-1,,Provides a pure Ruby implementations of the FNV-1                           and FNV-1a non-cryptographic hash functions.,What is the source library of this binding?,-1,False
3363124,-1,,Seasonal Adjustment of Daily Time Series,What is the source library of this binding?,-1,False
975342,-1,,CLI tool for Hiera parameters visualization and analysis.,What is the source library of this binding?,-1,False
2417217,0,LeadDesk,LeadDesk Api Client,What is the source library of this binding?,8,True
1046508,-1,,Threadsafe collections as replacement for NSMutableArray/Dictionary/Set,What is the source library of this binding?,-1,False
2325550,51,OpenCV-3.x,"  This is a Haskell library providing a binding to OpenCV-3.x. It binds directly with the C++ API using the inline-c Haskell library.  The library is far from complete but the framework is there to easily bind missing functionality.  Note that the OpenCV contrib modules are provided by opencv-extra.  Make sure to checkout the opencv-examples.  Enables documentation generation for internal modules.  Use -f <flag> to enable a flag, or -f -<flag> to disable that flag. More info  For package maintainers and hackage trustees",What is the source library of this binding?,61,True
428145,-1,,FWGL GLFW backend.,What is the source library of this binding?,-1,False
686967,-1,,"TelScale RestComm is a next generation Cloud Communications Platform. It allows web developers to rapidly build voice, video, WebRTC, USSD, SMS, fax and rich messaging applications. Restcomm opens new revenue streams for service providers by exposing existing SS7 and IMS core network assets to application developers",What is the source library of this binding?,-1,False
3490876,-1,,Data loader for deep learning,What is the source library of this binding?,-1,False
4772030,-1,,Official software labs for MIT Introduction to Deep Learning (http://introtodeeplearning.com),What is the source library of this binding?,-1,False
2397895,-1,,A simple web proxy bot for Telegram,What is the source library of this binding?,-1,False
1595395,-1,,A javascript/HTML5 mediaplayer.,What is the source library of this binding?,-1,False
4317299,-1,,Test oriented software simulated SIMD AVX-512 functions,What is the source library of this binding?,-1,False
3648915,-1,,Plato.Radis .NET Core library,What is the source library of this binding?,-1,False
1286389,-1,,"CUITe (Coded UI Test enhanced) Framework is a thin layer developed on top of Microsoft Visual Studio Team Test's Coded UI Test engine which helps reduce code, increases readability and maintainability, while also providing a bunch of cool features for the automation engineer.       This package requires Visual Studio 2015 Enterprise.",What is the source library of this binding?,-1,False
